form	label	len	freq	train_freq	dev_freq	form	form_freq	label	num_labels	label_freq
켄신	PS_NAME	2	1	1	0	켄신	1	PS_NAME	1	17466
케익	CV_FOOD	2	1	0	1	케익	1	CV_FOOD	1	360
코 수술	TR_MEDICINE	4	1	1	0	코 수술	1	TR_MEDICINE	1	82
코 재건 수술	TR_MEDICINE	7	1	1	0	코 재건 수술	1	TR_MEDICINE	1	82
코난 더 바바리안	AFA_VIDEO	9	1	0	1	코난 더 바바리안	1	AFA_VIDEO	1	2287
코니아일랜드	LC_OTHERS	6	1	1	0	코니아일랜드	1	LC_OTHERS	1	905
코닝햄	PS_NAME	3	1	1	0	코닝햄	1	PS_NAME	1	17466
코다리냉면	CV_FOOD	5	1	1	0	코다리냉면	1	CV_FOOD	1	360
코도소	OGG_SCIENCE	3	1	1	0	코도소	1	OGG_SCIENCE	1	10
코렌	PS_CHARACTER	2	1	1	0	코렌	1	PS_CHARACTER	1	969
코렐라인	AFA_VIDEO	4	1	1	0	코렐라인	1	AFA_VIDEO	1	2287
코르소 거리	AF_ROAD	6	1	0	1	코르소 거리	1	AF_ROAD	1	154
코리 몬테이스	PS_NAME	7	1	1	0	코리 몬테이스	1	PS_NAME	1	17466
코리아 스피드 페스티벌	EV_SPORTS	12	1	1	0	코리아 스피드 페스티벌	1	EV_SPORTS	1	720
코리아나	PS_NAME	4	1	1	0	코리아나	1	PS_NAME	1	17466
코리아나호	AF_TRANSPORT	5	1	1	0	코리아나호	1	AF_TRANSPORT	1	1023
코리아크레딧뷰	OGG_ECONOMY	7	1	1	0	코리아크레딧뷰	1	OGG_ECONOMY	1	1897
코리아하우스	AF_BUILDING	6	1	1	0	코리아하우스	1	AF_BUILDING	1	447
코리에레 델라 세라	OGG_MEDIA	10	1	1	0	코리에레 델라 세라	1	OGG_MEDIA	1	1194
코미디빅리그	AFA_VIDEO	6	1	1	0	코미디빅리그	1	AFA_VIDEO	1	2287
코미디언 선발대회	AFA_VIDEO	9	1	1	0	코미디언 선발대회	1	AFA_VIDEO	1	2287
코믹 호러	CV_ART	5	1	1	0	코믹 호러	1	CV_ART	1	674
코믹액션	CV_ART	4	1	1	0	코믹액션	1	CV_ART	1	674
코미티	AFA_VIDEO	3	1	1	0	코미티	1	AFA_VIDEO	1	2287
코뼈	TM_CELL_TISSUE_ORGAN	2	1	1	0	코뼈	1	TM_CELL_TISSUE_ORGAN	1	113
코소보	LCP_COUNTRY	3	1	1	0	코소보	1	LCP_COUNTRY	1	3705
코소보 사태	EV_OTHERS	6	1	1	0	코소보 사태	1	EV_OTHERS	1	826
코수술	TR_MEDICINE	3	1	1	0	코수술	1	TR_MEDICINE	1	82
코스타도	LCP_CITY	4	1	1	0	코스타도	1	LCP_CITY	1	1262
코스트코코리아	OGG_ECONOMY	7	1	1	0	코스트코코리아	1	OGG_ECONOMY	1	1897
코엔류	PS_NAME	3	1	0	1	코엔류	1	PS_NAME	1	17466
코오롱 그룹	OGG_ECONOMY	6	1	1	0	코오롱 그룹	1	OGG_ECONOMY	1	1897
코오롱나일론	OGG_ECONOMY	6	1	1	0	코오롱나일론	1	OGG_ECONOMY	1	1897
코오롱상사	OGG_ECONOMY	5	1	1	0	코오롱상사	1	OGG_ECONOMY	1	1897
코오롱여름문화축제	EV_FESTIVAL	9	1	1	0	코오롱여름문화축제	1	EV_FESTIVAL	1	139
콘서트	EV_FESTIVAL	3	1	1	0	콘서트	1	EV_FESTIVAL	1	139
콘스탄트	PS_NAME	4	1	1	0	콘스탄트	1	PS_NAME	1	17466
콘스탄틴	AFA_VIDEO	4	1	1	0	콘스탄틴	1	AFA_VIDEO	1	2287
콜드게임승	TM_SPORTS	5	1	1	0	콜드게임승	1	TM_SPORTS	1	339
콜라보따리	OGG_ECONOMY	5	1	1	0	콜라보따리	1	OGG_ECONOMY	1	1897
콜럼버스	OGG_OTHERS	4	1	1	0	콜럼버스	1	OGG_OTHERS	1	531
콜로	PS_NAME	2	1	1	0	콜로	1	PS_NAME	1	17466
콜로라도 라피즈	OGG_SPORTS	8	1	1	0	콜로라도 라피즈	1	OGG_SPORTS	1	970
코바야시 타케시	PS_NAME	8	1	0	1	코바야시 타케시	1	PS_NAME	1	17466
코오롱폴리에스터	OGG_ECONOMY	8	1	1	0	코오롱폴리에스터	1	OGG_ECONOMY	1	1897
코즈웨이베이	LC_OTHERS	6	1	0	1	코즈웨이베이	1	LC_OTHERS	1	905
코첼라	EV_FESTIVAL	3	1	1	0	코첼라	1	EV_FESTIVAL	1	139
코케	PS_NAME	2	1	1	0	코케	1	PS_NAME	1	17466
코코모 해변	LC_OTHERS	6	1	1	0	코코모 해변	1	LC_OTHERS	1	905
코코몽	AFA_VIDEO	3	1	0	1	코코몽	1	AFA_VIDEO	1	2287
코테슬로 해변	LC_OTHERS	7	1	1	0	코테슬로 해변	1	LC_OTHERS	1	905
코파 델 레이	EV_SPORTS	7	1	1	0	코파 델 레이	1	EV_SPORTS	1	720
콜로라도 대학	OGG_EDUCATION	7	1	0	1	콜로라도 대학	1	OGG_EDUCATION	1	428
콜로라도주립대	OGG_EDUCATION	7	1	1	0	콜로라도주립대	1	OGG_EDUCATION	1	428
콜롬보	LCP_CAPITALCITY	3	1	1	0	콜롬보	1	LCP_CAPITALCITY	1	738
콜롬비아팀	OGG_SPORTS	5	1	1	0	콜롬비아팀	1	OGG_SPORTS	1	970
콜로라도주	LCP_PROVINCE	5	1	1	0	콜로라도주	1	LCP_PROVINCE	1	936
코나퀸즈	OGG_FOOD	4	1	1	0	코나퀸즈	1	OGG_FOOD	1	181
코디네이터	CV_OCCUPATION	5	1	0	1	코디네이터	1	CV_OCCUPATION	1	3329
콜린	PS_CHARACTER	2	1	1	0	콜린	1	PS_CHARACTER	1	969
콜만	PS_NAME	2	1	0	1	콜만	1	PS_NAME	1	17466
콤파냐	LCP_PROVINCE	3	1	0	1	콤파냐	1	LCP_PROVINCE	1	936
콩나물	CV_FOOD	3	1	0	1	콩나물	1	CV_FOOD	1	360
코똔	PS_NAME	2	1	0	1	코똔	1	PS_NAME	1	17466
코르셋	CV_CLOTHING	3	1	1	0	코르셋	1	CV_CLOTHING	1	193
코키	PS_CHARACTER	2	1	1	0	코키	1	PS_CHARACTER	1	969
콩	PT_FRUIT	1	1	1	0	콩	1	PT_FRUIT	1	25
콰지모도	AM_MAMMALIA	4	1	1	0	콰지모도	1	AM_MAMMALIA	1	165
쾌속정	AF_TRANSPORT	3	1	0	1	쾌속정	1	AF_TRANSPORT	1	1023
쾰른 경찰	OGG_POLITICS	5	1	0	1	쾰른 경찰	1	OGG_POLITICS	1	4492
쿠로노 케이	PS_CHARACTER	6	1	0	1	쿠로노 케이	1	PS_CHARACTER	1	969
쿠로사와 아키라	PS_NAME	8	1	1	0	쿠로사와 아키라	1	PS_NAME	1	17466
쿠르드	CV_TRIBE	3	1	0	1	쿠르드	1	CV_TRIBE	1	214
쿠르드 민병대	OGG_MILITARY	7	1	1	0	쿠르드 민병대	1	OGG_MILITARY	1	422
쿠르드족	CV_TRIBE	4	1	0	1	쿠르드족	1	CV_TRIBE	1	214
쿠르디	PS_NAME	3	1	1	0	쿠르디	1	PS_NAME	1	17466
쿠리야마	PS_CHARACTER	4	1	1	0	쿠리야마	1	PS_CHARACTER	1	969
쿠리치바	LCP_CITY	4	1	1	0	쿠리치바	1	LCP_CITY	1	1262
쿠민	PS_NAME	2	1	0	1	쿠민	1	PS_NAME	1	17466
쿠바 미사일 위기	EV_OTHERS	9	1	1	0	쿠바 미사일 위기	1	EV_OTHERS	1	826
쿠바 음악	CV_ART	5	1	1	0	쿠바 음악	1	CV_ART	1	674
쿠사나기	PS_NAME	4	1	1	0	쿠사나기	1	PS_NAME	1	17466
쿠세스타100	EV_FESTIVAL	7	1	0	1	쿠세스타100	1	EV_FESTIVAL	1	139
쿠아치	PS_NAME	3	1	1	0	쿠아치	1	PS_NAME	1	17466
쿠엔틴타란티노	PS_NAME	7	1	1	0	쿠엔틴타란티노	1	PS_NAME	1	17466
쿤밍(昆明)	LCP_CITY	6	1	1	0	쿤밍(昆明)	1	LCP_CITY	1	1262
쿠레시	PS_NAME	3	1	0	1	쿠레시	1	PS_NAME	1	17466
쿠로	PS_CHARACTER	2	1	1	0	쿠로	1	PS_CHARACTER	1	969
쿠웨이트전	EV_SPORTS	5	1	1	0	쿠웨이트전	1	EV_SPORTS	1	720
쿨리칸	LC_OTHERS	3	1	1	0	쿨리칸	1	LC_OTHERS	1	905
쿵푸팬더3	AFA_VIDEO	5	1	0	1	쿵푸팬더3	1	AFA_VIDEO	1	2287
쿠오모	PS_NAME	3	1	1	0	쿠오모	1	PS_NAME	1	17466
쿠쿠전자	OGG_ECONOMY	4	1	1	0	쿠쿠전자	1	OGG_ECONOMY	1	1897
쿠팡	OGG_ECONOMY	2	1	1	0	쿠팡	1	OGG_ECONOMY	1	1897
쿠팡맨	PS_NAME	3	1	1	0	쿠팡맨	1	PS_NAME	1	17466
쿵후	CV_SPORTS	2	1	1	0	쿵후	1	CV_SPORTS	1	233
퀄리티 스타트	TM_SPORTS	7	1	1	0	퀄리티 스타트	1	TM_SPORTS	1	339
쿼터메인	PS_NAME	4	1	1	0	쿼터메인	1	PS_NAME	1	17466
퀄컴	OGG_ECONOMY	2	1	0	1	퀄컴	1	OGG_ECONOMY	1	1897
퀘벡	LCP_CITY	2	1	1	0	퀘벡	1	LCP_CITY	1	1262
퀘이드	PS_CHARACTER	3	1	1	0	퀘이드	1	PS_CHARACTER	1	969
퀴어 퍼레이드	EV_FESTIVAL	7	1	1	0	퀴어 퍼레이드	1	EV_FESTIVAL	1	139
퀴어(Queer)문화 조직위원회	OGG_OTHERS	17	1	1	0	퀴어(Queer)문화 조직위원회	1	OGG_OTHERS	1	531
퀸 엘리자베스 콩쿠르	EV_OTHERS	11	1	1	0	퀸 엘리자베스 콩쿠르	1	EV_OTHERS	1	826
퀸스파크 레인저스	OGG_SPORTS	9	1	1	0	퀸스파크 레인저스	1	OGG_SPORTS	1	970
퀴어문화축제	EV_FESTIVAL	6	1	1	0	퀴어문화축제	1	EV_FESTIVAL	1	139
퀸틴타란티노	PS_NAME	6	1	0	1	퀸틴타란티노	1	PS_NAME	1	17466
큐브 엔터테인먼트	OGG_ECONOMY	9	1	1	0	큐브 엔터테인먼트	1	OGG_ECONOMY	1	1897
큐브엔터테인먼트	OGG_ECONOMY	8	1	1	0	큐브엔터테인먼트	1	OGG_ECONOMY	1	1897
크라스노고르스크 크로커스 시티홀	AF_BUILDING	17	1	1	0	크라스노고르스크 크로커스 시티홀	1	AF_BUILDING	1	447
크라운-해태제과	OGG_FOOD	8	1	1	0	크라운-해태제과	1	OGG_FOOD	1	181
크라임씬2	AFA_VIDEO	5	1	0	1	크라임씬2	1	AFA_VIDEO	1	2287
크라잉넛	PS_NAME	4	1	1	0	크라잉넛	1	PS_NAME	1	17466
크라프트 나비스코 챔피언십	EV_SPORTS	14	1	1	0	크라프트 나비스코 챔피언십	1	EV_SPORTS	1	720
클라우드	TMI_SERVICE	4	1	1	0	클라우드	1	TMI_SERVICE	1	699
클라우디우스	PS_NAME	6	1	1	0	클라우디우스	1	PS_NAME	1	17466
클라우스 슈밥	PS_NAME	7	1	1	0	클라우스 슈밥	1	PS_NAME	1	17466
클라이믹스 엔터테인먼트	OGG_ECONOMY	12	1	1	0	클라이믹스 엔터테인먼트	1	OGG_ECONOMY	1	1897
클래식 오디오 CM3530	AFW_OTHER_PRODUCTS	14	1	1	0	클래식 오디오 CM3530	1	AFW_OTHER_PRODUCTS	1	292
크랭크	PS_NAME	3	1	1	0	크랭크	1	PS_NAME	1	17466
크러쉬	AFA_MUSIC	3	1	1	0	크러쉬	1	AFA_MUSIC	1	180
크레마	PS_NAME	3	1	0	1	크레마	1	PS_NAME	1	17466
크레인들러 앤 크레인들러	OGG_LAW	13	1	1	0	크레인들러 앤 크레인들러	1	OGG_LAW	1	400
크레이그 스펜서	PS_NAME	8	1	1	0	크레이그 스펜서	1	PS_NAME	1	17466
크렘린	OGG_POLITICS	3	1	1	0	크렘린	1	OGG_POLITICS	1	4492
크레이븐	PS_CHARACTER	4	1	1	0	크레이븐	1	PS_CHARACTER	1	969
크렘린궁	AF_BUILDING	4	1	1	0	크렘린궁	1	AF_BUILDING	1	447
크로스바	TM_SPORTS	4	1	1	0	크로스바	1	TM_SPORTS	1	339
크로우	PS_CHARACTER	3	1	1	0	크로우	1	PS_CHARACTER	1	969
크롬	MT_ELEMENT	2	1	1	0	크롬	1	MT_ELEMENT	1	16
크루거	PS_NAME	3	1	1	0	크루거	1	PS_NAME	1	17466
크루스	PS_CHARACTER	3	1	1	0	크루스	1	PS_CHARACTER	1	969
크루엘라 드 빌	PS_NAME	8	1	1	0	크루엘라 드 빌	1	PS_NAME	1	17466
크루엘라드빌	PS_NAME	6	1	0	1	크루엘라드빌	1	PS_NAME	1	17466
크루즈 미사일	AF_WEAPON	7	1	1	0	크루즈 미사일	1	AF_WEAPON	1	282
크루즈 컬렉션	EV_OTHERS	7	1	1	0	크루즈 컬렉션	1	EV_OTHERS	1	826
크루토고로프스키	LCP_CITY	8	1	0	1	크루토고로프스키	1	LCP_CITY	1	1262
크리슈나가르	OGG_EDUCATION	6	1	1	0	크리슈나가르	1	OGG_EDUCATION	1	428
크리스 마틴	PS_NAME	6	1	1	0	크리스 마틴	1	PS_NAME	1	17466
크리스 버클리	PS_NAME	7	1	1	0	크리스 버클리	1	PS_NAME	1	17466
크리스 오도넬	PS_NAME	7	1	1	0	크리스 오도넬	1	PS_NAME	1	17466
크리스 와이드먼	PS_NAME	8	1	0	1	크리스 와이드먼	1	PS_NAME	1	17466
크리스 카푸아노	PS_NAME	8	1	0	1	크리스 카푸아노	1	PS_NAME	1	17466
크리스 쿤	PS_NAME	5	1	0	1	크리스 쿤	1	PS_NAME	1	17466
크리스 터커	PS_NAME	6	1	1	0	크리스 터커	1	PS_NAME	1	17466
크리스 피 베이컨	PS_NAME	9	1	1	0	크리스 피 베이컨	1	PS_NAME	1	17466
크리스 햄스워즈	PS_NAME	8	1	1	0	크리스 햄스워즈	1	PS_NAME	1	17466
크리스가드너	PS_NAME	6	1	0	1	크리스가드너	1	PS_NAME	1	17466
크리스대런	PS_NAME	5	1	1	0	크리스대런	1	PS_NAME	1	17466
크리스마스날	DT_DAY	6	1	1	0	크리스마스날	1	DT_DAY	1	4356
크리스챤 슬레이터	PS_NAME	9	1	0	1	크리스챤 슬레이터	1	PS_NAME	1	17466
크리스천 베일	PS_NAME	7	1	1	0	크리스천 베일	1	PS_NAME	1	17466
크리스콜퍼	PS_NAME	5	1	1	0	크리스콜퍼	1	PS_NAME	1	17466
크리스터커	PS_CHARACTER	5	1	1	0	크리스터커	1	PS_CHARACTER	1	969
크리스토퍼 램버트	PS_NAME	9	1	1	0	크리스토퍼 램버트	1	PS_NAME	1	17466
크리스토퍼 리	PS_NAME	7	1	1	0	크리스토퍼 리	1	PS_NAME	1	17466
크리스토퍼 리라	PS_NAME	8	1	1	0	크리스토퍼 리라	1	PS_NAME	1	17466
크리스틴 스콧 토마스	PS_NAME	11	1	0	1	크리스틴 스콧 토마스	1	PS_NAME	1	17466
큰아들	CV_RELATION	3	1	1	0	큰아들	1	CV_RELATION	1	1679
클라리	PS_CHARACTER	3	1	1	0	클라리	1	PS_CHARACTER	1	969
클래퍼	PS_NAME	3	1	0	1	클래퍼	1	PS_NAME	1	17466
클레이 에이켄	PS_NAME	7	1	1	0	클레이 에이켄	1	PS_NAME	1	17466
클로드	PS_CHARACTER	3	1	0	1	클로드	1	PS_CHARACTER	1	969
클로제	PS_NAME	3	1	1	0	클로제	1	PS_NAME	1	17466
클루니	PS_NAME	3	1	1	0	클루니	1	PS_NAME	1	17466
클리블랜드 캐벌리어스	OGG_SPORTS	11	1	0	1	클리블랜드 캐벌리어스	1	OGG_SPORTS	1	970
클리프와 이스트우드	AFA_VIDEO	10	1	1	0	클리프와 이스트우드	1	AFA_VIDEO	1	2287
크라운제과	OGG_FOOD	5	1	1	0	크라운제과	1	OGG_FOOD	1	181
크라운제이	PS_NAME	5	1	0	1	크라운제이	1	PS_NAME	1	17466
크라이튼브링크	PS_NAME	7	1	1	0	크라이튼브링크	1	PS_NAME	1	17466
크리스티나 브라운	PS_NAME	9	1	1	0	크리스티나 브라운	1	PS_NAME	1	17466
크리스티나 아길레라	PS_NAME	10	1	1	0	크리스티나 아길레라	1	PS_NAME	1	17466
크리스틴 테일러	PS_NAME	8	1	1	0	크리스틴 테일러	1	PS_NAME	1	17466
크리스티나 리치	PS_NAME	8	1	0	1	크리스티나 리치	1	PS_NAME	1	17466
크리스티앙	PS_CHARACTER	5	1	0	1	크리스티앙	1	PS_CHARACTER	1	969
크리스틴위그	PS_NAME	6	1	1	0	크리스틴위그	1	PS_NAME	1	17466
크리스틴크룩	PS_NAME	6	1	1	0	크리스틴크룩	1	PS_NAME	1	17466
크리에이터	CV_OCCUPATION	5	1	1	0	크리에이터	1	CV_OCCUPATION	1	3329
크리에이티브 디렉터	CV_OCCUPATION	10	1	0	1	크리에이티브 디렉터	1	CV_OCCUPATION	1	3329
클라이언트 파트너스	OGG_ECONOMY	10	1	1	0	클라이언트 파트너스	1	OGG_ECONOMY	1	1897
크리틱스 초이스	CV_PRIZE	8	1	1	0	크리틱스 초이스	1	CV_PRIZE	1	175
클라이막스시리즈	EV_SPORTS	8	1	0	1	클라이막스시리즈	1	EV_SPORTS	1	720
클레오파트라	PS_CHARACTER	6	1	0	1	클레오파트라	1	PS_CHARACTER	1	969
클레이튼 론트리	PS_NAME	8	1	0	1	클레이튼 론트리	1	PS_NAME	1	17466
클로이 카다시안	PS_NAME	8	1	1	0	클로이 카다시안	1	PS_NAME	1	17466
크림 사태	EV_OTHERS	5	1	1	0	크림 사태	1	EV_OTHERS	1	826
크림 전쟁	EV_WAR_REVOLUTION	5	1	1	0	크림 전쟁	1	EV_WAR_REVOLUTION	1	55
크림 주민투표	EV_OTHERS	7	1	1	0	크림 주민투표	1	EV_OTHERS	1	826
클로이모레츠	PS_NAME	6	1	1	0	클로이모레츠	1	PS_NAME	1	17466
크리스 페리	PS_NAME	6	1	1	0	크리스 페리	1	PS_NAME	1	17466
크리스찬	PS_NAME	4	1	1	0	크리스찬	1	PS_NAME	1	17466
크리에이트	OGG_OTHERS	5	1	1	0	크리에이트	1	OGG_OTHERS	1	531
크림반도	LCG_BAY	4	1	1	0	크림반도	1	LCG_BAY	1	45
크메르루즈	OGG_MILITARY	5	1	0	1	크메르루즈	1	OGG_MILITARY	1	422
큰승	PS_NAME	2	1	1	0	큰승	1	PS_NAME	1	17466
큰형	CV_RELATION	2	1	1	0	큰형	1	CV_RELATION	1	1679
클레	PS_NAME	2	1	1	0	클레	1	PS_NAME	1	17466
클린트	PS_NAME	3	1	0	1	클린트	1	PS_NAME	1	17466
클스틴	PS_NAME	3	1	1	0	클스틴	1	PS_NAME	1	17466
크롭톱	CV_CLOTHING	3	1	1	0	크롭톱	1	CV_CLOTHING	1	193
키	PS_NAME	1	1	1	0	키	1	PS_NAME	1	17466
키 리졸브	EV_OTHERS	5	1	1	0	키 리졸브	1	EV_OTHERS	1	826
킨스키	PS_NAME	3	1	1	0	킨스키	1	PS_NAME	1	17466
킨텍스	AF_BUILDING	3	1	1	0	킨텍스	1	AF_BUILDING	1	447
킬러 애쉬튼 커쳐	PS_NAME	9	1	0	1	킬러 애쉬튼 커쳐	1	PS_NAME	1	17466
키루루	PS_NAME	3	1	1	0	키루루	1	PS_NAME	1	17466
키르아	PS_CHARACTER	3	1	1	0	키르아	1	PS_CHARACTER	1	969
키마니	PS_NAME	3	1	1	0	키마니	1	PS_NAME	1	17466
키보드	TMI_HW	3	1	1	0	키보드	1	TMI_HW	1	733
키스 알렉산더	PS_NAME	7	1	0	1	키스 알렉산더	1	PS_NAME	1	17466
키아노 리스스	PS_NAME	7	1	1	0	키아노 리스스	1	PS_NAME	1	17466
키아라 나이틀리	PS_NAME	8	1	1	0	키아라 나이틀리	1	PS_NAME	1	17466
키에런 트리피어	PS_NAME	8	1	1	0	키에런 트리피어	1	PS_NAME	1	17466
키예슬로프스키	PS_NAME	7	1	1	0	키예슬로프스키	1	PS_NAME	1	17466
키이라나이틀리	PS_NAME	7	1	1	0	키이라나이틀리	1	PS_NAME	1	17466
키이스	CV_OCCUPATION	3	1	1	0	키이스	1	CV_OCCUPATION	1	3329
키이스 어번	PS_NAME	6	1	0	1	키이스 어번	1	PS_NAME	1	17466
키타무라 카츠키	PS_NAME	8	1	1	0	키타무라 카츠키	1	PS_NAME	1	17466
키타이 레이지	PS_CHARACTER	7	1	1	0	키타이 레이지	1	PS_CHARACTER	1	969
킬러들의도시	AFA_VIDEO	6	1	1	0	킬러들의도시	1	AFA_VIDEO	1	2287
킬리스	LCP_CITY	3	1	1	0	킬리스	1	LCP_CITY	1	1262
킬리언 머피	PS_NAME	6	1	1	0	킬리언 머피	1	PS_NAME	1	17466
킴 베이싱어	PS_NAME	6	1	0	1	킴 베이싱어	1	PS_NAME	1	17466
킴베신저	PS_NAME	4	1	1	0	킴베신저	1	PS_NAME	1	17466
킹스 칼리지	OGG_EDUCATION	6	1	0	1	킹스 칼리지	1	OGG_EDUCATION	1	428
키노	AFA_DOCUMENT	2	1	1	0	키노	1	AFA_DOCUMENT	1	181
키다리아저씨	AFA_DOCUMENT	6	1	1	0	키다리아저씨	1	AFA_DOCUMENT	1	181
키로이컴퍼니	OGG_ECONOMY	6	1	0	1	키로이컴퍼니	1	OGG_ECONOMY	1	1897
키자루	PS_CHARACTER	3	1	1	0	키자루	1	PS_CHARACTER	1	969
키홀 수술	TR_MEDICINE	5	1	1	0	키홀 수술	1	TR_MEDICINE	1	82
킥 스타	TMI_SERVICE	4	1	1	0	킥 스타	1	TMI_SERVICE	1	699
킥애스 1	AFA_VIDEO	5	1	1	0	킥애스 1	1	AFA_VIDEO	1	2287
킬미	AFA_VIDEO	2	1	1	0	킬미	1	AFA_VIDEO	1	2287
킵 손	PS_NAME	3	1	0	1	킵 손	1	PS_NAME	1	17466
킵도	LCP_CITY	2	1	1	0	킵도	1	LCP_CITY	1	1262
킹스컵	EV_SPORTS	3	1	1	0	킹스컵	1	EV_SPORTS	1	720
킹스크로스	AFA_VIDEO	5	1	1	0	킹스크로스	1	AFA_VIDEO	1	2287
킹스턴	LC_OTHERS	3	1	0	1	킹스턴	1	LC_OTHERS	1	905
키드	PS_NAME	2	1	1	0	키드	1	PS_NAME	1	17466
키미	PS_CHARACTER	2	1	1	0	키미	1	PS_CHARACTER	1	969
키이나	PS_CHARACTER	3	1	0	1	키이나	1	PS_CHARACTER	1	969
키토	LCP_CAPITALCITY	2	1	1	0	키토	1	LCP_CAPITALCITY	1	738
타깃 필드	AF_BUILDING	5	1	1	0	타깃 필드	1	AF_BUILDING	1	447
타나실리	PS_NAME	4	1	1	0	타나실리	1	PS_NAME	1	17466
타냐 로버츠	PS_NAME	6	1	1	0	타냐 로버츠	1	PS_NAME	1	17466
타락천사	AFA_VIDEO	4	1	1	0	타락천사	1	AFA_VIDEO	1	2287
타란툴라	PT_TREE	4	1	1	0	타란툴라	1	PT_TREE	1	12
타렉 사피에딘	PS_NAME	7	1	1	0	타렉 사피에딘	1	PS_NAME	1	17466
타르	PS_NAME	2	1	1	0	타르	1	PS_NAME	1	17466
타미코 볼튼	PS_NAME	6	1	1	0	타미코 볼튼	1	PS_NAME	1	17466
타미홍	PS_CHARACTER	3	1	1	0	타미홍	1	PS_CHARACTER	1	969
타바스코 소스	CV_FOOD	7	1	1	0	타바스코 소스	1	CV_FOOD	1	360
타사 데 포르투갈	EV_SPORTS	9	1	1	0	타사 데 포르투갈	1	EV_SPORTS	1	720
타오바오(淘寶)	TMI_SERVICE	8	1	1	0	타오바오(淘寶)	1	TMI_SERVICE	1	699
타오위안 구장	AF_BUILDING	7	1	1	0	타오위안 구장	1	AF_BUILDING	1	447
타와라 요시후미	PS_NAME	8	1	1	0	타와라 요시후미	1	PS_NAME	1	17466
타요 버스	AF_TRANSPORT	5	1	1	0	타요 버스	1	AF_TRANSPORT	1	1023
타인의 삶	AFA_VIDEO	5	1	1	0	타인의 삶	1	AFA_VIDEO	1	2287
타일러 페리	PS_NAME	6	1	0	1	타일러 페리	1	PS_NAME	1	17466
타임 아웃 오브 마인드	AFA_VIDEO	12	1	1	0	타임 아웃 오브 마인드	1	AFA_VIDEO	1	2287
탁심광장	LC_OTHERS	4	1	1	0	탁심광장	1	LC_OTHERS	1	905
탁심연대	OGG_OTHERS	4	1	1	0	탁심연대	1	OGG_OTHERS	1	531
탄수화물	MT_CHEMICAL	4	1	1	0	탄수화물	1	MT_CHEMICAL	1	114
탄저균 배달사고 사건	EV_OTHERS	11	1	1	0	탄저균 배달사고 사건	1	EV_OTHERS	1	826
타임 크라이시스	AFW_OTHER_PRODUCTS	8	1	1	0	타임 크라이시스	1	AFW_OTHER_PRODUCTS	1	292
타임스오브인디아	OGG_MEDIA	8	1	1	0	타임스오브인디아	1	OGG_MEDIA	1	1194
타이거jk	PS_NAME	5	1	1	0	타이거jk	1	PS_NAME	1	17466
타이거JK	PS_NAME	5	1	1	0	타이거JK	1	PS_NAME	1	17466
타이베이시	LCP_CAPITALCITY	5	1	0	1	타이베이시	1	LCP_CAPITALCITY	1	738
타이어뱅크	EV_SPORTS	5	1	1	0	타이어뱅크	1	EV_SPORTS	1	720
타카노 사토미	PS_NAME	7	1	0	1	타카노 사토미	1	PS_NAME	1	17466
타케나카 나오토	PS_NAME	8	1	0	1	타케나카 나오토	1	PS_NAME	1	17466
타케우치 유코	PS_NAME	7	1	0	1	타케우치 유코	1	PS_NAME	1	17466
타흐리르 광장	LC_OTHERS	7	1	0	1	타흐리르 광장	1	LC_OTHERS	1	905
탁심 광장	LC_OTHERS	5	1	1	0	탁심 광장	1	LC_OTHERS	1	905
탄도 로켓	AF_WEAPON	5	1	1	0	탄도 로켓	1	AF_WEAPON	1	282
탄소 포인트제	CV_POLICY	7	1	1	0	탄소 포인트제	1	CV_POLICY	1	94
탄약	AF_WEAPON	2	1	1	0	탄약	1	AF_WEAPON	1	282
탄천 주차장	LC_OTHERS	6	1	1	0	탄천 주차장	1	LC_OTHERS	1	905
탄현면	LCP_COUNTY	3	1	1	0	탄현면	1	LCP_COUNTY	1	919
탈모	TMM_DISEASE	2	1	1	0	탈모	1	TMM_DISEASE	1	341
탈북자 단체	OGG_OTHERS	6	1	0	1	탈북자 단체	1	OGG_OTHERS	1	531
타이완계	CV_TRIBE	4	1	0	1	타이완계	1	CV_TRIBE	1	214
타지마할	LCP_CITY	4	1	1	0	타지마할	1	LCP_CITY	1	1262
타케나타	PS_CHARACTER	4	1	1	0	타케나타	1	PS_CHARACTER	1	969
타코그래프	TMI_SERVICE	5	1	1	0	타코그래프	1	TMI_SERVICE	1	699
탈진	TMM_DISEASE	2	1	1	0	탈진	1	TMM_DISEASE	1	341
탐구영역	FD_HUMANITIES	4	1	1	0	탐구영역	1	FD_HUMANITIES	1	54
탐니콜	OGG_FOOD	3	1	1	0	탐니콜	1	OGG_FOOD	1	181
탐미주의	TR_SOCIAL_SCIENCE	4	1	1	0	탐미주의	1	TR_SOCIAL_SCIENCE	1	36
탐사 로봇	TMI_HW	5	1	1	0	탐사 로봇	1	TMI_HW	1	733
탐사로봇	TMI_HW	4	1	1	0	탐사로봇	1	TMI_HW	1	733
탐사선	AF_TRANSPORT	3	1	1	0	탐사선	1	AF_TRANSPORT	1	1023
탐사차	AF_TRANSPORT	3	1	1	0	탐사차	1	AF_TRANSPORT	1	1023
탑1	QT_ORDER	2	1	1	0	탑1	1	QT_ORDER	1	2633
